"MERIT"	"COMID"	"forest_mean"	"shrub_mean"	"grass_mean"	"wetland_mean"	"crop_mean"	"urban_mean"	"crop_nat_mean"	"ice_mean"	"barren_mean"	"water_mean"	"MAP"	"MAT"	"porosity"	"perm_harm_m2perd"	"aqf_thick_m"	"sand_mean"	"soc_mean"	"cec_mean"	"bdod_mean"	"nitrogen_mean"	"mean_elev"	"mean_slope"	"stream_density_perkm"	"max_order"	"order1_per"	"area_km2"	"mean_nit"
7	78013745	39.4117495260998	0.00574170151088799	60.5178143408303	0.00911055786529102	0.00265198762243905	0.0529318860712448	0	0	0	0	828.639664959825	3.72468961892372	0.0592458667280621	1.25689377926317e-14	200	51.5557007617389	13.947141636559	13.6570624486059	1.47156845915032	1.12211589866056	1352.33599169992	17.3978282234034	0.163902145947539	4	50.1570457372522	5076.68517841097	0.0440824974467213
7	78013141	35.3307984772771	0.00403801947295027	64.5290199272888	0.0172046293150451	0.00445948570484597	0.113341393859441	0	0	0.00113806708176663	0	765.31344073014	4.20732962673553	0.0643263055216735	1.20333419100823e-14	200	51.2568528081523	12.6971235471986	12.9535984553679	1.47653694013981	1.05992996724236	1293.3114311211	18.235338089341	0.158829586564053	4	49.7599855792299	7218.59098363588	0.0540763197295082
7	78013135	38.6561786148143	0.00560842334575967	61.203055912399	0.0141772112801696	0.00485050008729727	0.115257043967123	0	0	0.00087229410636947	0	806.803847737388	4.13619540022058	0.0618318424187312	1.04364121987608e-14	200	51.4898181849484	13.2383593319059	13.0182749672736	1.4744773690235	1.09065943335819	1305.86201348512	19.7934239782427	0.156171956429022	4	47.8702034232668	9417.97120400778	0.093242184
7	78013789	35.6874699450237	0	64.2449456131972	0.0094442458233633	0	0	0	0	0.0581401959557412	0	1201.80666617844	1.20003062401769	0.121107366944512	2.71049181789218e-14	188.531145258199	45.280805457453	15.6130927528471	14.2220380099987	1.45885496874985	1.30576893736053	1748.95982100884	26.5841120370951	0.162297962836963	3	48.9199203591811	1136.91055343351	0.00947426107894737
8	81032352	3.87658038774423	16.938181677951	52.8686252540279	1.68611045625756	0	0	0	11.2373791362341	11.3224280915319	2.07069499625335	982.51456438178	-4.8554986067721	0.107755156198294	1.47083159662272e-14	213.58016246312	50.0465125622823	38.8392544466608	21.9757169611416	1.26915204702074	2.26599104585307	1306.02501298316	21.4144362174843	0.174746957483412	5	48.841818095549	14956.5878655373	0.0520345305789474
8	81030804	4.07940833921092	18.7381130096676	56.8196699222355	1.86510460425996	0	0	0	5.89578476889663	10.3926752394652	2.20924411626424	751.404402887923	-4.63791072531076	0.105692960915858	1.60718970255868e-14	215.341084681036	49.9250358848344	34.4766017148631	22.0222828360689	1.27997238598625	2.11741315018989	1275.54746942369	20.7456349144586	0.169557008627551	5	47.495132590908	13239.8000096434	0.0586024866
8	81032468	2.18355525385638	10.2626346855014	67.2974265409567	0.400194776330612	0	0	0	3.84371754085927	16.0124712024956	0	998.188273442914	-4.44504246890422	0.101859431244191	1.83250551349734e-14	236.102567798354	53.0934464742615	33.3510765769039	21.7904675201817	1.23264208017117	2.21472481203504	1360.23494744682	23.6400573204077	0.181489359740497	3	53.7882792640229	969.949019105121	0.0664344081509434
8	81032892	1.12659170002411	4.99164234199808	77.3209063725897	0.158715969096238	0	0	0	0.12061742521205	16.2815261910798	0	754.083903235791	-4.61558348298276	0.0854400768795699	1.42944156774271e-14	200	58.6025612983945	22.5177241153721	22.8590948795506	1.29293035474834	1.55723989596674	1496.65199598554	32.5587063835471	0.16693610786785	3	47.2246729318675	691.877281431971	0.0756713573108108
8	81029181	19.4782219684925	4.36262992348009	56.3889949137689	2.043181214245	0	0.0122603551309482	0	5.3967328677135	6.56670801738659	5.75127073978253	771.653220663412	-2.19462610957876	0.0999287463323178	1.29737280156187e-14	224.831017405064	53.691988200213	23.644762698467	24.0960950378493	1.27384769525548	1.70438321187708	1137.40334339607	20.4436172535854	0.167606472130967	5	49.6163050050147	19819.6329064023	0.0135171794545455
8	81031389	0.920843468506318	26.2582911537164	71.6048932139028	0.0247152515684107	0	0	0	0.00930016392828387	1.18195674837781	0	497.068053818856	-4.45475264527231	0.0797512570985034	1.99732949378611e-14	203.159034769605	55.6187172826237	22.9659850564435	22.8110786222462	1.31850329902377	1.50583334956175	1427.56402802831	23.1916116664305	0.162626053071419	2	65.5028534402624	325.156939557449	0.0550642649010417
8	81031082	21.8961526592519	12.1272454218828	65.9155546640861	0.0601217534205679	0	0	0	0.00092550135869067	0	0	624.596672857233	-3.46048860684187	0.0743609515095155	1.47921935097579e-14	265.605140030106	52.2567145078702	19.7897788485213	22.1123345451556	1.29625042629809	1.64469961631691	1252.79640987392	19.2324879162359	0.158443329089136	3	44.8969567885614	541.745576858271	0.00239130616666667
8	81021748	8.78438532054355	7.69221980131967	82.055835632507	0.167348625283032	0	0.00143122955179867	0	0.0552093477475674	0.802661151464631	0.440908891582751	616.266487133771	-3.89987033133475	0.131821361948514	8.15883743744223e-16	244.991295261233	48.0917213323796	32.6726731468544	22.0927155187785	1.32051247093607	2.46741868308518	1111.12529932186	16.0732362691157	0.184855527545319	5	45.0583053078075	48871.1780418308	0.039237609
8	81017057	1.08586993491438	17.535498040835	79.9866551261695	0.529267674960842	0	0	0	0	0.0792794830923302	0.783429740028005	706.027717358113	-5.12021075391799	0.0725856957976473	9.12061547802824e-15	187.353121626169	46.7432961870816	33.2260089992966	20.5373849387504	1.32645069930615	2.37186533109864	984.038448333283	15.9587894462791	0.193066858881813	2	50.2154392450205	695.738982022815	0.0713713715555555
8	81005454	0.556854913587641	27.1703029080946	71.9439840091149	0.0651580561984211	0	0	0	0.0102263854644452	0.236656968718685	0.0168167588213042	563.660246911127	-7.82272912490181	0.17619853598158	2.3283172668382e-15	385.970289164815	26.7440998654277	58.703003783783	21.7362709260136	1.26826963511688	3.00622127987242	613.347051243427	12.3193246992162	0.204132873974285	6	47.476284719778	40161.0114738829	0.1135538152
8	82008994	0	81.3813592875389	16.7549915646599	0.212358536231289	0	0	0	0.0302208690511679	1.62106974251882	0	552.649268681904	-7.40738856840415	0.137778055358257	2.79126623921484e-15	200.406069217926	35.1061871301417	51.7682208195159	19.3228462565224	1.28480762975827	2.40936580438766	951.594719202012	17.4719557947374	0.168273629344672	3	59.6074438605143	801.607902233159	0.186783828
8	82008781	0	82.4855672553878	15.5563341131381	0.0514920276837397	0	0	0	0.0100621455424753	1.89626200021328	0.00028245803462341	579.926389635042	-7.47857180976216	0.138126268946946	3.20047749918492e-15	180.535965697884	34.8927656793477	54.0973004775496	17.2137763599233	1.25177040601045	2.17944302574727	1036.65239187114	14.9511752867789	0.194884075888092	5	47.7635344330453	4631.92460022918	0.05173252
8	82008781	0	82.4855672553878	15.5563341131381	0.0514920276837397	0	0	0	0.0100621455424753	1.89626200021328	0.00028245803462341	579.926389635042	-7.47857180976216	0.138126268946946	3.20047749918492e-15	180.535965697884	34.8927656793477	54.0973004775496	17.2137763599233	1.25177040601045	2.17944302574727	1036.65239187114	14.9511752867789	0.194884075888092	5	47.7635344330453	4631.92460022918	0.0705005484473684
7	71041174	22.6317758729075	0	73.6695645912825	0.0946884945814991	3.20658364936049	0.125209372695342	0.00229353864048879	0	0.190137255969296	0.0797472245628309	895.149011843859	1.73744731257071	0.143085092085461	1.58991342412883e-15	188.239577527566	38.4247882577212	14.2897874391181	17.5524048468775	1.50420340840164	1.25688522320912	1640.3443906399	19.1608456236753	0.170415768850863	4	46.9335830574793	4340.76523077648	0.09397982643
7	71039426	9.36390173149149	0.00031894992471763	53.5446425571471	0.233741700998902	35.5604764513841	0.302688954855175	0.155114119740234	0.00541742671962886	0.658452685333791	0.175245422404935	722.741227942183	3.89081234849963	0.164110770342224	1.24138973756554e-15	189.125441264121	33.020031474823	13.4929758549304	19.7625417784594	1.53541555057032	1.26751297728896	1373.94931819615	11.9665636060521	0.197844204357284	5	45.768761233554	17024.2303216659	0.1194570987
7	71039385	6.42248015350839	0.00021876025829841	41.9060561501867	0.233630394488834	50.1989325159791	0.300969042797362	0.106415749415115	0.00371568568184456	0.523148905052088	0.304432642632256	626.234401492012	4.46672534846064	0.168077724687322	7.12977319420823e-16	202.051218792546	32.9569819635392	12.144797721908	19.9638976172392	1.5496519181982	1.28043676410972	1245.91569117838	8.77290696874382	0.200906673792931	5	47.0722714488697	24821.1307744213	0.155489631888889
7	71037496	8.65533857559431	0.00174327662177652	43.6869332857171	0.28782902341962	44.6018844910867	1.08271606931035	0.0870927870123368	0.0948165547769463	1.24210897488593	0.259536961574936	587.528031340466	3.71866534535736	0.169703334675473	5.0113138426839e-16	212.775017432769	34.4740482652901	12.1972178092836	19.6373450221702	1.53812702614082	1.31165400543665	1255.51061859607	10.0257944176189	0.193662170499112	6	45.8148406024219	54694.8354255562	0.468613673612903
7	71031601	22.8637333827612	0.0107042918371723	64.8713799231057	0.770573860728783	3.42919519636095	0.198723297025412	0.015581953973798	0.660088328048525	6.69823900709061	0.481780759067839	811.113853225	-1.34060445379024	0.153091347921506	8.25580568027873e-16	198.678209433777	41.2112169156229	17.7236191036867	18.1408698079384	1.44528907192329	1.48682493228454	1899.12781284747	28.9732758364026	0.170229019705058	4	45.0163275696727	7668.37982050485	0.0878860460625
