"MERIT"	"COMID"	"forest_mean"	"shrub_mean"	"grass_mean"	"wetland_mean"	"crop_mean"	"urban_mean"	"crop_nat_mean"	"ice_mean"	"barren_mean"	"water_mean"	"MAP"	"MAT"	"porosity"	"perm_harm_m2perd"	"aqf_thick_m"	"sand_mean"	"soc_mean"	"cec_mean"	"bdod_mean"	"nitrogen_mean"	"mean_elev"	"mean_slope"	"stream_density_perkm"	"max_order"	"order1_per"	"area_km2"
4	49001111	0	0	0	0	0	0	0	0.00996214385335724	99.9900378561466	0	554.084945886537	-10.0147344075563	0.120074073004367	3.50755950692312e-15	195.302197802	19.3243778110944	15.9068703148426	21.1677754872564	1.41056334332834	1.16572301349325	5203.15154553067	5.78653782130028	0.170407029761689	1	100	83.2900807407214
4	45041747	0	0.3584229390681	0.486431131592422	0	99.1551459293395	0	0	0	0	0	663.920298012091	25.6046160991085	0.1222083313235	3.34653298026542e-16	143.4	46.4256352087114	4.37627949183303	21.8652132486388	1.57815290381125	0.462770417422868	263.921446005592	1.21846555574761	0.0936327959132112	1	100	34.7003750621244
3	34016431	0.921531490870405	48.797003497777	50.2628044534921	0.0186605578604951	0	0	0	0	0	0	438.973414447476	-10.9316146917397	0.189999997616	6.30957621535503e-16	256.897959184	53.0822359986636	74.4078012994634	27.5750089598178	1.40994300456862	3.37254745792824	335.613743629436	4.98381862309699	0.125978582449053	2	31.8006385527018	148.466276011598
2	28032532	0	0	4.30072030627213	0	95.594038158216	0	0.105241535511813	0	0	0	459.20780583069	3.46234453513076	0.122538071374489	1.23794708520882e-14	162.833002748888	39.6326723252379	26.6447796429481	23.9387498110224	1.42927913380324	2.1888162172376	436.669036951908	3.26441757484154	0.165178474236444	2	19.2332443598505	139.092299901016
3	32045245	87.6551903462411	0.535035046797438	11.8097746069615	0	0	0	0	0	0	0	857.953130106252	-2.57864027899556	0.044411764535	8.79260124439953e-15	1438.09090909	52.0674288834986	35.1129850278869	22.3558257717576	1.35084556686235	1.92984955375994	1191.08899860234	16.4437438144582	0.116931896580564	2	52.7693494700571	336.77570138496
1	14012864	0	0	3.48258706467662	0	0	0	0	0	96.5174129353234	0	142.58854383513	29.8489805551096	0.189999997616	6.30957621535503e-16	402.238095238	47.3753481735159	2.4975799086758	12.4114897260274	1.53773687214612	0.48660901826484	328.989539687771	1.06885290925303	0.0592977484666342	1	100	27.0182485571628
7	75012729	0	97.1078001752848	2.89219982471516	0	0	0	0	0	0	0	432.454659481924	18.7133177993695	0.156791047958	4.27166240379424e-13	175.2	28.9088370901639	4.32095799180328	16.5630020491803	1.56200819672131	0.580508196721311	779.813081692802	4.60987456151014	0.110161525128272	1	100	30.2417313586936
5	52015691	100	0	0	0	0	0	0	0	0	0	4260.55062170679	24.1831985330136	0.135000003129	1.99526231496888e-14	220	25.7935986682809	113.96313559322	13.2447608958838	1.16106386198547	1.51206628329298	447.942821656954	14.7655198001999	0.129920201171413	1	100	51.0654868300951
2	23029517	0	0.0623610563567466	25.1042263106588	0	74.5702115324255	0	0.263201100558916	0	0	0	744.363284146206	16.4574069649742	0.156772480944801	1.62901204162876e-15	236.237617040649	48.6618251571608	7.14034349441864	18.3745556326587	1.54170107845642	0.756767605130299	314.591041151386	1.16936793554808	0.264950554686775	2	71.2255567261491	240.177370031686
4	43045073	0	0	2.43740954850085	0	94.4697059228969	0.118122956260848	2.97476157234137	0	0	0	1212.07989117265	15.6090128887143	0.191766434976708	4.33992074482135e-15	803.64826846287	15.7591072308965	9.90427149593434	19.4720883450773	1.41774096927262	0.943671895978603	4.21202364430055	0.183477248495002	0.237551938477555	2	87.3230629425318	210.02113411104
7	71023528	0	0	1.13899341353245	0.380150099967438	98.237094331149	0	0.00132197762164038	0	0.00536345077008746	0.237076726959434	415.476460372512	1.96039139248727	0.191064692941877	5.10488566208311e-16	240.809820361156	39.6293396012338	14.0280467437333	19.2901272270466	1.51540768544803	2.00065297101469	583.038308094805	1.23106693879856	0.180206092355844	3	46.1578674981547	929.76226568477
4	47007261	0	0	12.0625358577166	0	0	0	0	0	87.9374641422834	0	159.37602685356	3.08916015702606	0.106666666021	5.58041619479026e-15	183.5	44.104556803995	7.86825218476905	16.7136111111111	1.46558458177279	0.713203183520599	1642.63725759407	4.07552095644534	0.0657825511660316	1	100	50.101677404842
7	77056406	0.0197441573039246	0	88.9824678444258	0	9.15925948162422	0	1.83852851664609	0	0	0	1391.71755116608	25.1807567684814	0.106230423435521	1.96709905062985e-13	250.610368229487	25.5236538982447	11.5587594303903	35.480788880757	1.37680887274928	1.25497223850748	619.710990018659	17.6552237468327	0.194407507480297	2	87.6507715968812	251.428693879268
4	42046137	25.5868931951697	0	23.9673933571191	0	43.3755403767807	0.529452602694804	6.54072046823569	0	0	0	595.109667750265	3.04634739757733	0.0996713060166149	2.92933940438438e-14	161.071336753524	28.4368209197621	23.4448180242412	24.1408310590747	1.35687567741836	1.31908657997377	288.182816821868	5.53532957020671	0.185999137360888	3	51.0723274815759	828.951997859717
5	56120471	0	94.4606413994169	5.53935860058309	0	0	0	0	0	0	0	263.82762165968	19.468964189441	0.195471696274	5.09973068543108e-15	267.025316456	60.7819715909091	27.7379772727272	20.4654375	1.43629886363636	0.312735227272727	411.299751798635	1.28588278214485	0.0610425450934051	1	100	27.5407392232161
5	56067985	0	100	0	0	0	0	0	0	0	0	246.480358455451	25.5049611166527	0.1437094777725	1.74940767865209e-14	343.6714285715	56.2935066371681	20.9739977876106	23.5885619469026	1.38212455752213	0.533207079646018	93.6168423394821	0.754664921992193	0.108580054209478	1	100	70.6558035041263
