"MERIT"	"COMID"	"mean_nit"	"sd_nit"
2	24028288	0.687209666222362	0.190136356255998
5	53003457	0.115534625177502	0.0216839744466641
2	21012417	1.24335193294379	0.219598419596567
1	15114034	0.447994102898883	0.139116783634862
7	74017259	1.87255119085137	0.355903045087643
4	44017873	0.221117945748195	0.0274147158340688
4	45046946	2.85661575288114	0.696147930815691
1	16037707	0.988943303697412	0.196829644561307
2	29001175	0.945534272119687	0.177330983047725
3	31068233	0.124148254168612	0.039513184474549
1	15095466	0.871325893842604	0.254367469966271
2	29039401	0.574017612710526	0.146870278155159
3	31042449	0.172505897065131	0.0475344087357133
7	75032393	0.895351902988923	0.185951014124204
1	15098581	1.07448410794932	0.349011061076058
2	24037616	2.07911337961827	0.374991906837452
4	47022203	0.648164164151562	0.178577786668266
5	56015888	0.734019683783103	0.187018964227728
6	62129442	0.244755331111788	0.060635817703196
6	62028495	0.0887201283196175	0.0194082801573354
1	11004242	1.01192250154655	0.268801999656245
4	44032628	0.228331070819626	0.0321062554017728
1	16003311	0.516140088475078	0.160387405514162
7	75040095	0.232604096117222	0.0585491148662503
7	71010559	0.109415131264082	0.0299041678299858
6	61039179	0.0608256925856401	0.0136965420250944
1	11034196	0.807173305574547	0.218556312097897
8	81002290	0.287967267085045	0.0927003291538809
3	32043484	0.197674241827367	0.0433651863637837
6	66013620	0.564588958849836	0.0934680077620757
8	81015627	0.189864378203356	0.0307364618514021
2	23019378	1.11607655141377	0.248972703625726
3	33012296	0.106982762800332	0.03431898387802
1	12077147	1.10868043675735	0.220103282369268
6	62117360	0.134787910540221	0.0291195679269492
2	24026316	3.03052393292179	0.537686551109087
1	14015900	0.706732378161925	0.205279142789632
7	75044611	0.155777244796773	0.0297064442045062
1	12014473	0.184042827956961	0.0452587005795801
4	45021616	0.080651637504587	0.0162776846013441
6	64063991	0.258079505266367	0.0681911306717104
1	13013771	0.144345925600666	0.0214374153673632
4	45062811	1.01737748622153	0.228334433352477
3	33000277	0.141495631559655	0.0467139190603863
1	16008106	0.721923043205766	0.197236747433495
1	17040759	0.805812282199553	0.182803293087944
4	45057894	0.888483459281669	0.187844826319619
6	66014835	0.533133511273568	0.0983563850620481
1	11002487	0.67297627168309	0.20319740327692
1	15132590	0.686372504852861	0.208713525152775
8	83001879	0.123937481416159	0.0346324841842529
7	74017760	0.544117764308518	0.138532930187761
7	74061156	0.37916955928497	0.0577358853046987
1	12054844	0.456241136703506	0.124567871507467
5	56027486	0.398898543125011	0.115349449108963
7	75028731	0.557477871324923	0.0977386217420101
1	11003691	1.21679296417209	0.291997388835939
6	66006568	0.111896540209923	0.02979412162883
1	15120441	0.455957395753818	0.124166671147932
1	14037147	0.335510617832533	0.0896986418506812
5	56042098	0.2573579909965	0.0677933882004271
4	42064914	1.95013146478758	0.327146489975205
5	56042183	0.270231639220499	0.0700105181749829
4	43097530	0.390879880831538	0.0830638214791969
7	75031695	0.502816581419516	0.138533275206679
7	74035193	0.894067541265246	0.0956255821514065
1	15105393	0.36238226211096	0.0995649821679991
8	81008213	0.244329994303123	0.0514844309893456
2	29119339	0.927447366786869	0.286100112101899
6	64026242	0.175665651328561	0.0489098092210413
4	45103757	0.296018601478075	0.0539984183699775
4	46015720	0.595107642931864	0.144075177741586
1	16040194	1.42365100637465	0.313312820781551
3	35059868	0.0978052491148168	0.0268344413675066
2	25000782	0.208002355458262	0.0414666762670595
1	12098092	0.348267470138527	0.102428575032772
3	34021524	0.0969924847901974	0.0306778424039709
7	72046546	0.145644156941532	0.0274897399809363
3	34019341	0.100650430096319	0.0283082333992406
7	72040830	0.0340464376818579	0.0101550146564181
5	51005690	0.285311077449169	0.0615705815759469
2	22050646	1.33657942293452	0.248114587961821
3	35017766	0.0662358907006328	0.0182701987395714
7	78007477	0.189651499273205	0.0235145495341538
6	64062615	0.538931355869103	0.100047237867616
2	22048530	1.44022845359245	0.247785116421054
1	12039055	0.223706174659234	0.054813101229082
6	64003946	0.458465124696884	0.117862519091742
1	12021239	0.184136226184492	0.0455809609487013
2	22017648	0.33765874086414	0.0620547660997713
5	56098234	0.144380418430015	0.0345406808779481
4	44013396	1.57954378495873	0.328975580854474
7	72026906	0.0107302710871861	0.00194081480933353
5	56136951	0.51797447618305	0.176715164062184
3	31044878	0.343451299369344	0.087516440419009
7	75046152	0.244336317526731	0.0377707867649581
4	42057738	0.88137848912703	0.217110370309173
1	13054997	0.0973581969341795	0.0160774587762749
3	35017583	0.0411234276513877	0.0126851080118211
7	74047411	0.205753728817754	0.0505018434284131
7	77017494	0.120245245662027	0.0281080266841928
6	61015177	0.152479890645709	0.0362644851016839
4	43082637	0.806333283067184	0.184004762521151
3	32056661	0.329404092186034	0.0940838111721358
1	12098347	0.49627022853807	0.128851932598045
5	56062641	0.304626792132273	0.104894532191362
5	56120390	0.31211643430875	0.115233369413486
2	22012878	1.44694207240558	0.372174643927087
1	15031980	0.742538738722911	0.185792766018212
2	28033659	0.242295527678197	0.069841220022139
1	12092922	0.541101386811635	0.115368728688809
5	56047983	0.260208370154426	0.0876867550422998
3	31064549	0.445505336556805	0.107584812880912
4	46034090	0.473053971175158	0.134253483907731
2	22020019	3.70743911461764	0.386300150471448
2	28073127	0.38238069725279	0.0846231935224958
4	45053514	2.23705443521849	0.542658792662786
4	46048742	1.04208577907081	0.210263121916423
2	28027802	0.569398306596698	0.155548309686653
2	29041216	0.723044142197842	0.195426543404737
3	32017856	0.112428106291503	0.0291811379916428
1	15051033	0.558750921369693	0.150502902451565
4	44015507	0.425820702814291	0.0729222110421562
1	15093934	0.533223447786115	0.149959056174383
4	43066191	0.892949320874746	0.13798705715665
4	45032804	0.2936222785271	0.0527990061312742
6	61007161	0.395253487688815	0.0649464008756566
1	14082922	0.581798785786868	0.122924580924343
1	14005494	0.896367170098395	0.251162029769569
2	22044745	3.00558183927786	0.609049997994403
8	81020788	0.151467528059333	0.0343867751292298
7	74003290	0.233255402099393	0.0388826191893653
7	76003999	0.527283800580894	0.103345137467133
1	12049645	0.229551851568926	0.0711851310453351
2	29057481	0.389221179087291	0.112832752359506
1	15017024	0.760428154192357	0.207143228771598
2	26019230	0.0933132715875177	0.0192580573234865
3	31033529	0.0525296513923713	0.0134624249775489
4	44014461	0.27102088491058	0.0439283061503365
2	22028874	0.627281888247707	0.176062447795488
6	63023896	0.169033867928646	0.0387850975929663
1	12000177	0.173192630071075	0.0303856641107865
4	42065960	2.21191094474169	0.429225672287683
2	23032980	0.248219731506331	0.0494210021825127
2	22044363	0.523194740550731	0.0630615717209844
3	32006540	0.0837203743049739	0.0209917644761626
1	14002174	0.382207349033828	0.122540198013319
1	14079190	0.66625464944506	0.136239577616299
7	74010514	0.343072988562186	0.0946205770491969
2	28055237	0.207702605330012	0.0367567827970237
2	29118851	1.28192489982845	0.379829632893507
4	49004600	0.313174855523754	0.0822462405424746
3	31061929	0.448384361956465	0.128596471385177
4	48019214	0.286224485806545	0.0685988796165179
7	72057711	1.40431669228796	0.255679887402423
6	62062407	0.226116461500895	0.059496881452515
7	77043439	0.704698542292977	0.232472575143203
7	74031394	0.728872064779048	0.110618792899285
7	72007720	0.0408772411146495	0.010969557167868
4	43067092	0.333426231290225	0.0424923914659646
8	81007042	0.152422431468902	0.0310866277411861
3	32024037	0.120309843948996	0.0249885856553717
6	61016655	0.148307630633609	0.0194531423224045
1	17047975	0.823552417930201	0.225751944236476
7	74061545	0.404833208492237	0.0579530530407636
2	29086102	0.809739363389959	0.235115512160057
1	12041655	0.350421171740958	0.0991384156963895
5	56014091	0.336009159479806	0.0804580060826494
1	16002709	0.51525753843576	0.158834877899144
5	56130396	0.657571137485686	0.224968934312283
3	31045869	0.153808943722027	0.0417872627942932
4	42000508	0.0754957468006714	0.0139071313728483
7	71034071	0.153108805846953	0.035247571254472
1	11062258	0.144869311204759	0.0300307577108848
6	64070937	0.45826314762204	0.0691508234699874
7	74029995	2.55224844731467	0.442464260798635
8	84001650	0.251251229053776	0.0693667792274674
1	17002614	0.599871703505416	0.162008378150522
3	32021361	0.123432095309547	0.0350781479455605
5	56163580	0.960061309973977	0.233707844857975
1	12053448	0.280420869806462	0.0757863690409586
3	33010275	0.0658785428545112	0.0202411390715431
1	12005604	0.0952176087943311	0.0193541587880546
1	13015766	0.451649492328445	0.0865582289440658
6	62042305	0.173119284490136	0.0397484379507353
1	13034381	0.135971966605917	0.0193522594890067
1	17022513	0.462244666039253	0.14962530356583
2	29030278	0.624446894277259	0.16461871536903
7	78013693	0.115237500950246	0.0105548225542498
3	35046746	0.129855061600061	0.0295949755759625
3	31050603	0.186164401123925	0.0466922031811885
8	82022346	0.131408708885147	0.0310230070527385
4	45073190	0.929215428185817	0.200482868410786
6	66021342	0.105788219091914	0.0232096524557604
4	42003170	0.111076274518948	0.0336415256432899
4	46039206	0.316527990342072	0.0793226986724532
8	82000107	0.241901053097076	0.0677339641604819
1	15002337	1.33772350772722	0.278506634150294
1	15053902	0.367385238439134	0.104390961331121
3	31031174	0.0916793797791976	0.0197938392670496
1	14022763	0.36402340731017	0.0957235186727729
7	71015489	0.879124863866253	0.201382722116681
6	64013980	0.162657460684371	0.036990900319518
2	28069012	0.748777751375985	0.21214465121931
1	13101294	0.250374891309685	0.0624295592153319
4	45059197	0.33028741628552	0.0776288101706695
3	32029324	0.127059404741038	0.0272337051617954
6	62007106	0.0673643965108799	0.0140617017295392
5	56146264	0.308067632285486	0.099187053871418
2	29060855	0.473609920328366	0.11827006300973
2	28002305	0.10338437710098	0.021592153384167
1	17008679	0.743408152387354	0.208444748282022
4	43030258	0.160431475446776	0.0408712679955427
6	62020759	0.190465517705254	0.044082037577422
5	56137271	0.119808187827957	0.024167351541033
4	48032137	0.291257918962783	0.0835395725079588
4	42065992	0.158875695762961	0.0282525956733147
4	43060280	0.093473949033435	0.0223921719192543
4	42061704	0.180705720870366	0.0435838718518162
2	26001492	0.0326408768339669	0.00960792236338065
5	53014656	0.103809448556222	0.0228882789145173
2	28022157	1.17248405351836	0.227286356078503
6	65000224	0.147795121662821	0.0383507405952403
7	71001971	0.0437125347594918	0.0128258375410804
5	56141379	0.172734745595553	0.0564431685412083
4	44013036	0.344608301102642	0.054960638272132
4	41007909	0.138084301408741	0.0130749931876174
6	63008616	0.24748702033188	0.0524371953236848
2	23025760	0.421675571571007	0.107795469912651
4	42056613	0.398383214599824	0.1060666457687
1	14085030	0.153261269393154	0.0262193891397862
1	17048056	0.927073659559961	0.217471008960316
3	31042183	0.169798891800442	0.0424240012935717
4	44039814	0.28953688734896	0.0495993283439699
6	62116314	0.0942343647362659	0.0197748912977222
6	66017757	0.11853910631587	0.0191168283379178
1	15064534	0.388269546101088	0.101834013609437
4	48024595	0.21804611360582	0.0504761236997861
5	53009849	0.253323902757001	0.0403089692716654
4	43021424	1.75689666161031	0.403088475635793
7	75030839	0.177152003470035	0.0307147058715478
5	56068418	0.190138967896827	0.0377556616675055
6	62120315	0.205958247813396	0.0474586217273058
1	12062613	0.321231526321059	0.0712627137879463
1	17038684	0.768798308388081	0.185708982483634
6	65000096	0.105595890991277	0.028832090387676
8	83004735	0.0484193690347278	0.0144129768330578
1	11054362	0.560961049543428	0.12267030408787
1	16042703	0.705753831042827	0.15611678588361
7	75007522	0.388965773379987	0.0671437839109173
3	32005517	0.145285660381156	0.0431656283371687
5	56025810	0.672220141282228	0.178371328975238
2	21026400	1.13160933348888	0.296097507432683
7	77014178	0.196614250281593	0.0342685699130931
7	77047211	0.691662857694036	0.181576047518802
8	83012212	0.034267894493826	0.00977019922639504
7	72058777	0.28562060264619	0.0906584375655658
5	56087209	0.176532566252555	0.0739088165023475
4	42048748	0.101494090829792	0.02664718251312
4	44038063	0.395050547808827	0.0620499455324215
1	17041059	0.951190217260337	0.196532895217042
1	12044231	0.291299569064341	0.0821966707799818
2	29052975	0.580693884880001	0.141904059656645
6	65027044	0.233313444600204	0.0786743823525026
4	48013305	0.687781406504678	0.181341052851212
1	17004722	0.712679565940342	0.207103860698967
7	72047365	0.0924553921036672	0.027127676760724
2	21004217	0.218426201344729	0.0256813815572158
6	61025390	0.137482777729949	0.0192971412559845
4	47018082	0.394412185054078	0.0987626166721963
1	11029081	1.77963383188691	0.491128120770645
3	31078529	0.404819840547437	0.109720041479688
1	14046947	0.448744188939154	0.092566893299673
5	56113999	0.43304148694727	0.136858405053566
1	13076926	0.106608461350343	0.0259490534869307
3	31036136	0.132512282763325	0.0332236165809214
3	32042245	0.116793722506535	0.0221212620295404
1	15029629	0.507902024756874	0.145220014891134
4	44019804	0.470064648651201	0.0738631138772672
6	62057530	0.121602943743317	0.0217182704861216
6	62013647	0.0806031992949709	0.0125867513362687
7	77001839	0.235175320137931	0.0565824398770003
1	13069436	0.108837494151813	0.0218625621183511
1	18009820	0.183440217560491	0.0370068868590759
2	29072368	0.66786047138254	0.184806198584629
1	11043421	1.1594720124297	0.272693049384521
4	45088228	1.22962155560915	0.307016379891233
7	75009241	1.4034811743178	0.318109625719414
1	14003893	0.749728430232632	0.22064702776242
4	43075102	0.584673528476895	0.0951353565278966
2	29085093	1.08104394528706	0.29426064941267
3	36006284	0.232312716921735	0.0635200564035158
3	34028570	0.0941104376428665	0.0243014293824015
6	64057514	0.251207880378224	0.0683429204118441
2	23021491	1.90485225907649	0.279061824251296
1	15002786	1.5695884324324	0.354204059229376
2	29010627	0.555704498079391	0.146875533892809
2	29044216	0.623649539469363	0.15738152571325
4	46015148	0.557810841157098	0.148068935066703
3	32050147	0.0759531671192127	0.0220106096293633
6	62080721	0.0699851024169432	0.0180404606114473
5	56107128	0.346491663105998	0.115724594962088
1	17068598	0.320118113422842	0.0741979861949316
4	45014628	2.15191199469761	0.492419243967272
5	56085621	0.171034802613655	0.0694620750126573
4	47017025	0.34415775456487	0.0972947573083188
5	56053595	0.248701727552944	0.0985529929326904
2	25000750	0.189797132193664	0.048691276714116
6	62061454	0.0689062875517123	0.0169721195898638
8	81012553	0.211762236444522	0.0482359174740839
7	74070153	0.151054932065279	0.0275865793076957
7	76003664	0.710462108255908	0.121976752894845
6	62123050	0.177297096879778	0.0339507236249325
4	43007192	0.205916260548333	0.060552633771407
1	13026110	0.0778045430083481	0.019030287138224
4	45045577	1.04589327137625	0.302418297535834
6	62078116	0.0908933830478105	0.0199198790147034
1	14088050	0.28556467099971	0.0658891787932524
3	34020025	0.10677846664606	0.0315307339651066
1	15095763	0.432271563505511	0.137036897013989
4	46026831	0.557422325612233	0.130391563047227
7	72044329	0.139063999844738	0.0205147211865444
1	15140909	0.570862031853409	0.155676481053326
5	53003741	0.090758954561931	0.0131355338279739
1	16011958	0.467204490518138	0.125274004743818
4	47026934	0.710635911195394	0.194520030041957
7	73008658	0.245147462712403	0.019426767954751
7	74012664	1.90398809622631	0.373603287567876
4	45002291	0.141623869097263	0.0291524490545226
6	64066368	0.480642949292037	0.134904816219133
1	11019839	0.223971427113186	0.0782094260655398
1	16023417	0.865648279606236	0.225126306767213
4	45026093	1.3980235149476	0.405455830995715
5	56042159	0.413681521008612	0.113347846700959
1	12067678	0.510812465793421	0.142162143383298
2	26004174	0.0851342706759863	0.0230507612136333
1	14047616	0.525642076931817	0.133999293280872
3	35055971	0.0627858792007616	0.0173115521443233
1	15088194	0.680704236300458	0.218045125059835
8	81015357	0.144350237701548	0.0362644229284739
5	56076646	0.343199421373286	0.115323791407835
3	35002079	0.0422705117060571	0.0107815011291242
5	56030782	0.32531595051213	0.0663538836351052
6	62065246	0.0747218721226415	0.0187438992770728
1	11067632	0.180612378610177	0.040476398339754
2	29113019	0.911425980628125	0.241919722752498
8	81033656	0.128534201201252	0.0347260559997842
7	74061516	0.325662286870381	0.0592708359736213
8	81029193	0.0995873400139611	0.0253369869564231
1	12032531	0.623300994075887	0.119940767137598
3	31028770	0.101664269194627	0.0249306865314302
1	15005904	0.542016504645149	0.13265447146653
1	13047353	0.102127572002261	0.0211482242312978
7	77000656	0.126399683924467	0.0392095792796711
3	31053732	0.419379983965815	0.103997348112177
3	35043415	0.0802977318387379	0.0131854971227942
6	62047016	0.108351503601322	0.0265758022984932
2	29024279	0.79861702094597	0.215564629485422
6	67007546	0.328867785513108	0.0924372943017471
2	29000978	0.694224346597369	0.126531437252526
8	81028760	0.115160678120494	0.0354636916141339
6	63033481	0.232653683113406	0.0461296849049066
2	24019325	0.204937941095688	0.0509801419263763
7	75017298	0.881741785571464	0.218381258886841
3	35005806	0.106558478857041	0.0289249095248482
4	42013825	0.0749585422791311	0.0169732859580935
1	17020621	0.423480723010624	0.125190648007891
6	66021962	0.114171440622078	0.0200507660704029
2	28058575	0.838781069408254	0.204496891315316
2	29003382	1.27849440885872	0.278414170638841
1	15017255	0.711137670603138	0.182483206233496
1	15134298	0.858559176072142	0.22844431630994
6	65009376	0.444302422598565	0.100215448775602
5	51005643	0.186907592226659	0.0288409192529605
8	83013187	0.0397888561265912	0.0125890334711299
4	45066648	0.858628218740151	0.191631116248184
1	13105747	0.663675783615423	0.198699253223043
1	11041408	0.409744120906754	0.13041168405653
8	82010921	0.105807886310154	0.0306798883557039
1	13036144	0.0921438870607748	0.023499817823075
6	62004599	0.0940757154062076	0.0214287151058145
6	64058160	0.311243649770671	0.0849318903108196
5	56142230	0.363054793492417	0.125117828180374
2	25009761	0.0835388133271431	0.0166587419332844
3	32024190	0.0704284903618295	0.0176015520646507
7	77022567	0.318249476389827	0.0729081222652131
6	61036238	0.0677183532363484	0.0118680334007739
1	12078396	0.950446926618165	0.223353292201799
5	56083681	0.125108609424412	0.044976526151007
4	45088436	1.61865206646862	0.35956866859495
7	72027864	0.0613089078029867	0.0175534448979949
4	43027377	2.34196446954164	0.461292631165971
4	48026440	0.146705235613698	0.0285990652913034
4	43068818	0.138365624092066	0.0297413352509373
6	62032549	0.0883360644489669	0.0188237190567314
6	64069767	0.669677443308368	0.191737223621724
1	13084376	0.120599217591377	0.0212528230947087
4	49001766	0.287233721129245	0.0637107879362447
1	17016682	1.09315449748375	0.273242280172509
6	62002998	0.102499067119011	0.0196300539706465
7	75044640	0.319250720566223	0.0794626272272946
1	17031229	0.411670871185782	0.101707561656576
6	62001970	0.067112770490328	0.012929164022575
2	29089072	0.967641178528006	0.245827039857331
7	72044034	0.146009567843495	0.0266249275318507
4	44026966	1.33837439794821	0.256411751323349
8	82018037	0.0437790598158511	0.0133248471173419
8	82018446	0.135900408771696	0.0401751140372152
4	42026478	0.172716878487348	0.0434897560146093
6	62001646	0.15893318284436	0.028266072816591
1	16001508	0.203661434318125	0.066116691230091
8	81029873	0.187767705827109	0.0199736875978898
1	15070321	0.28391405281938	0.100201978782421
1	13021047	0.0808836509840878	0.0161834215567755
6	64060161	0.207635620626529	0.0415515979421057
1	15045767	0.665761914370434	0.172748148772281
4	45078610	1.04286007556534	0.230456903347043
4	45087066	1.90686715188525	0.442128918590722
6	62092971	0.429679476689162	0.102015304173392
1	15076636	0.834215483831352	0.252568698552888
1	14034937	1.34596800301273	0.277225091038898
6	66007262	0.488503359854641	0.135852163887071
3	33005189	0.156793822333008	0.0428705384937912
3	33003887	0.138952041839979	0.0406056487477961
1	13104438	0.134764399786775	0.0409090343973804
1	11063582	0.403090398694436	0.0865999864087609
8	81017044	0.100920240219723	0.0208139812212204
3	31022409	0.0986391684858021	0.0233448178195073
7	74008441	0.156942805081013	0.0317671147210812
7	72021090	0.010555138901398	0.00265061461247706
7	74043861	0.328596312164056	0.081296242434423
1	17045556	0.874218230975927	0.211403492441365
2	22035566	1.78776799888577	0.41978264722766
4	42028184	0.18018293783197	0.0532857572518417
4	45008609	0.185042761531824	0.0434610322491815
7	75047409	0.283916042112494	0.0630499463977621
1	16027326	1.12414583554638	0.300845338147174
6	66001612	0.324375526739634	0.097676976179323
1	12007727	0.156157719708067	0.0373185700863815
3	34016290	0.079928726440641	0.0239818388761272
1	11018880	0.197680317823764	0.0562909422502551
7	72014806	0.0199002013311311	0.00581323479101044
1	15112863	0.409406426952921	0.14431959224893
2	23030332	1.1330019647481	0.278774710804202
1	11035858	1.16951197633814	0.330258460257289
3	35051460	0.0768386693183935	0.0147691281492604
2	24008140	0.0824759554682409	0.0208841820073497
3	32007234	0.0706792057132717	0.0163804477877781
2	29039922	0.769839831435726	0.19899022542553
3	34000982	0.129628192752041	0.0322912767398309
2	22004567	0.809044551708456	0.174562396776748
1	15049648	0.523385624536507	0.143438527191023
2	21017346	2.35991487017104	0.495019881432784
4	43079830	0.293586743753335	0.0479381333995862
3	36003288	0.162589748136058	0.0404072505514622
7	72000258	0.0233750279670014	0.00687941734048687
4	47024714	0.412094719203853	0.118241595713213
1	15082939	0.525477040292527	0.154301778341839
5	52024017	0.73990746768568	0.161307698620604
6	63038567	0.219132756426689	0.0410764535296633
1	13032570	0.145325382188241	0.0209162629849515
6	66011962	1.26258050730007	0.353321846341037
4	48030740	0.234782240744987	0.0697758993698541
2	28063981	1.97031310698756	0.396723443346682
5	56171150	0.193200442904726	0.0568155452639794
1	15017323	0.677903620397462	0.176876697292356
6	65016084	0.344191692633791	0.0989807635041758
3	32045259	0.0446457027573135	0.0112321669734338
1	16040650	1.03670414395719	0.230483629130493
8	84004785	0.242855812642573	0.0670685310353503
4	45068851	0.235077794367715	0.0436677296183197
6	62139701	0.0983763085549247	0.0166305987099437
2	28047745	0.533627684773024	0.143922313990417
7	78013232	0.0473236271081992	0.0137676039182492
2	28050945	1.35121634333342	0.292634149472338
4	42037478	0.535654271391409	0.0952550228233196
1	17007598	0.701007844296932	0.200309749218352
2	29093862	1.09145772662175	0.315041732611461
1	15075017	0.632795512131916	0.177445147597192
3	32047184	0.059922913326725	0.0119707464042194
6	62011945	0.0862703457137046	0.0209946558457744
5	56094445	0.243704561601754	0.0591156019674203
6	61007695	0.391339909797256	0.094797682482902
6	67002124	0.13655619539416	0.0307395425865056
8	86001478	0.277359562019054	0.069790281622946
2	23009200	4.86413531115105	0.620081448870145
1	17046254	0.564021901424793	0.118488539293888
1	13054938	0.0968924426847383	0.0182642894530684
5	52000375	0.146048292772816	0.0337470198192639
6	66017835	0.171000728257002	0.0296206808169596
6	63038922	0.265748243846535	0.0549939388510515
7	74021892	0.262167545943611	0.0720543297375702
2	23019485	3.55562494351041	0.559660195117833
7	72026296	0.0616174793792835	0.0168540904399839
3	31048576	0.353416222134176	0.0914567099773892
2	28025380	0.655462876779404	0.135245894867584
1	13049174	0.0719222289423411	0.0128669739743679
3	33002666	0.167796663284887	0.0457246367953811
7	77024570	0.642668180494761	0.175218860004117
4	43076936	0.246464157574146	0.029782360164298
1	13105195	0.0918578669658266	0.0211149626028373
5	56121081	0.265234105078469	0.0903150906306396
7	77052420	0.205567366801379	0.0486593741133267
6	62007916	0.0715249937193201	0.0140624181738126
5	56116098	0.440636796987595	0.165897401288332
2	22000112	0.145018254858748	0.0303727049178596
1	13026700	0.106975300646986	0.0271556134149403
1	14036842	1.64534457124827	0.357569635270819
5	56167800	0.0892789546583302	0.0181228646257199
2	29094494	1.04279419564211	0.300322729985609
7	75038329	0.360802433080425	0.0693007010046352
6	64062918	0.99428930125197	0.20952568067043
4	46038758	1.06765305915658	0.280433514481255
2	29089785	0.877957288960283	0.215220996277836
1	15023384	0.644470522680397	0.187647769991691
4	45006105	1.33324560276229	0.265104127598446
7	74017847	1.50513159969663	0.294935902331717
3	31068671	0.225573208334555	0.0674363985285995
8	82030459	0.163642667531245	0.0375624125637202
4	45012223	0.384840783552099	0.0910114626194221
7	75013394	0.654126398102037	0.10371398777315
2	22002611	0.687918899269147	0.164325114576265
1	11029536	0.459930375295252	0.125251445775394
7	78012885	0.137437326288566	0.0314892372420876
3	35020410	0.220084440482558	0.0538890254767051
1	13065731	0.36803346572245	0.0813992819034843
3	34048096	0.0447846970899824	0.0104709395696455
6	62093735	0.0986846763649939	0.0218505953692313
4	46021508	0.415671787369704	0.112457245273753
2	28053681	0.318597847959865	0.0655988086822791
1	15127555	0.726888507715595	0.208496575534479
4	46048767	0.296888229870206	0.0539093093259556
2	21007398	4.08472022654283	0.663707121461228
4	49009940	0.06480129747876	0.0142337483534637
1	13005660	0.106073621939	0.0167957338700169
4	45026868	1.63968965715694	0.376236160443398
7	72012110	0.0164390003970984	0.00477550063458212
6	64023745	0.239199526960588	0.0404411546364454
7	74011071	0.741660548478122	0.169365060216382
4	43002888	0.672778900569051	0.162811177744825
2	24005634	0.0809541014254165	0.0206220334307001
6	64011650	0.110720547688022	0.0289247861555708
3	32055798	0.160682155522262	0.0429196431102577
6	64024469	0.268481038361767	0.0516199799974918
7	77033187	0.799719287907927	0.241191935659134
4	43006441	2.05178926527689	0.445466771571681
4	46009846	0.41041063756512	0.106301049138228
7	78016986	0.125281523342362	0.0250005338045855
3	31059147	0.230811894112399	0.0712406334946197
5	56011458	0.190196162820001	0.0442914326963621
6	62119530	0.282850717161989	0.0580636452392291
4	44001080	0.0834046058970633	0.019516215314933
4	43015669	1.21844433078049	0.247659332110285
2	29096740	0.418580318004967	0.119375304301497
2	29022375	0.721776989123193	0.19319303862908
3	31052150	1.0920643605947	0.2937020499563
4	44028103	0.404718685762921	0.0909840268455321
1	17051939	0.970139420193274	0.242243128575865
4	46048644	0.477885469080351	0.100289831454297
1	15042600	0.495213585967821	0.147545896028915
1	11060293	0.152694888002048	0.0409487084721621
1	15038087	0.860835188476219	0.24127771033862
1	12043875	0.538288004188875	0.152841927295082
5	56078404	0.248548376964419	0.0910403534441911
1	13082664	0.111237045184955	0.0224522044986868
7	77021643	0.407013810680664	0.103570252661002
1	13040921	0.0910572551027877	0.0153194397930561
4	44048351	0.221567212699731	0.0405013848938282
3	33005194	0.0621618087919585	0.0180136918841745
4	44003509	0.0849405365256477	0.0180186225723741
4	46016092	0.63419371606056	0.159862395970749
4	44042240	0.19047449991378	0.0472415868859066
4	42010133	0.204145568041979	0.0414900609186522
4	47012736	0.209836827565952	0.0561063404884927
4	42007760	0.246998646396975	0.0334922169357815
8	83009064	0.124555742563666	0.0365316247767813
6	65015876	1.11191145895011	0.216535925991349
4	43052020	0.109802818342777	0.023496200680289
6	65027589	0.233543336857838	0.0698041566319243
4	42009021	0.123850299174611	0.027484943910396
4	48009486	0.569736702901642	0.152552245748452
6	62077858	0.0936404090208505	0.0240476951005971
4	42000430	0.052159024242017	0.0122666154433748
3	32046554	0.107192420711137	0.0253040382316612
6	65021766	0.141647001300185	0.0406298594770703
6	64053954	0.709505358202314	0.130269533480789
3	31004418	0.0560730736557051	0.0145680023310346
7	72006283	0.0374442732505149	0.0109640191058406
2	22018914	2.47431107836493	0.47457872178899
5	56069397	0.177815132591282	0.0699408183933217
7	71019207	0.549772801691343	0.116835981706221
1	16041999	3.14243013997531	0.750917824260862
3	34023462	0.0836578419868038	0.0256596515100046
6	62127388	0.119826203678896	0.0268426293211891
1	14079617	0.186638329376956	0.0316724094860493
7	74061256	0.627229323370673	0.0735852449474201
4	45096433	1.50526747429628	0.369605811918799
1	12050468	0.198917492446114	0.0686728121025016
7	75036671	1.16252431456204	0.266706859963561
6	65000080	0.207958884667163	0.0520864975280978
2	23007783	2.04330583517233	0.285154222397374
5	51000848	0.247399792453127	0.052089843987855
6	61023393	0.0901218666301477	0.0224565457826508
2	28051416	0.393743719928127	0.0623968495768389
4	47012398	0.491089614246753	0.137657629157386
3	31015632	0.103445483019037	0.0306052574244911
2	28033881	0.406754389196523	0.0902545789111099
2	29119198	0.804346326275603	0.223072545400399
5	56155943	1.25812625950424	0.344253675313295
7	71016576	0.100853500826635	0.0272008832944068
4	45055525	1.25144609617873	0.310503896721671
3	31044948	0.134612880436566	0.0308306908186342
7	75042673	0.139018138458779	0.0276938634004382
5	56054080	0.661429789563559	0.221274703174529
8	82039703	0.680116049692062	0.15693446372574
7	72026733	0.190268943096458	0.0557202858619711
